intensity/q,density/k,velocity/u
0.24423588,3,0.08141196
0.253137312,3.135,0.080745554
0.52053237,3.525,0.147668757
8.111864682,4,2.02796617
2.568067758,4,0.642016939
3.830737536,4,0.957684384
4.46358636,4,1.11589659
4.463586396,4,1.115896599
4.660818696,4,1.165204674
9.591964632,4.335,2.212679269
13.16228405,4.64,2.83669915
14.79360438,4.5,3.28746764
5.630328522,4.5,1.251184116
4.05035685,4.5,0.9000793
4.954889214,4.6,1.077149829
12.55148685,5,2.51029737
11.94048308,4.705,2.537828497
10.52884717,4.5,2.339743816
10.52884715,4.5,2.339743812
8.233709022,4.4,1.871297505
8.941464684,4.17,2.144236135
4.784310504,4,1.196077626
4.355346384,4,1.088836596
8.952013602,4,2.2380034
7.260538356,3.735,1.943919239
6.218888976,3.64,1.708485982
11.08496887,4,2.771242218
7.375012758,3.595,2.05146391
6.491558826,3.5,1.854731093
5.893268076,3.5,1.683790879
1.889322354,3.5,0.539806387
1.905043284,3.5,0.544298081
6.990828282,4,1.747707071
5.379921828,3.605,1.492350022
4.404632022,3.5,1.258466292
4.404632076,3.5,1.258466307
4.40463204,3.5,1.258466297
7.664205222,3.81,2.01160242
9.664572366,4,2.416143092
8.206379298,3.895,2.106900975
4.53654387,3.5,1.296155391
4.536543852,3.5,1.296155386
5.1755076,3.555,1.455838987
10.5250023,4,2.631250575
9.173417058,3.86,2.376532917
5.75039475,3.5,1.642969929
5.75039475,3.5,1.642969929
6.081901776,3.5,1.737686222
5.207385528,3.5,1.487824437
5.207385528,3.5,1.487824437
5.207385528,3.5,1.487824437
0.67662927,3.085,0.219328775
4.178685294,3.48,1.200771636
3.154730022,3.5,0.901351435
2.93914449,3.5,0.839755569
2.939144472,3.5,0.839755563
17.46913968,3.74,4.670892963
10.8050728,4,2.701268199
7.428274434,4,1.857068609
6.864420798,4,1.7161052
9.422894106,3.98,2.367561333
4.68124443,3.5,1.337498409
5.478124194,3.5,1.565178341
7.075925928,3.695,1.915000251
6.699817494,3.765,1.779499998
3.605957946,3.5,1.030273699
4.766020218,3.51,1.357840518
3.641756922,3.525,1.033122531
3.641756886,3.5,1.040501967
6.550156764,3.865,1.69473655
7.623152568,4,1.905788142
7.652252376,4,1.913063094
7.653461094,4,1.913365274
7.653461058,4,1.913365264
7.779535902,3.9,1.994752795
3.83254308,3.5,1.095012309
3.837494988,3.5,1.096427139
3.837495006,3.5,1.096427145
0.749206836,3.12,0.240130396
0.238063698,3,0.079354566
21.13927445,3.235,6.534551607
2.594852028,3.735,0.694739499
32.11489168,3.64,8.82277244
4.141947222,3.5,1.183413492
1.415179404,3.5,0.404336973
3.500623044,3.835,0.912809138
6.381398034,4,1.595349509
6.641884872,4,1.660471218
7.108788438,4,1.777197109
7.405663284,4,1.851415821
5.313091698,3.725,1.426333342
3.594550464,3.5,1.027014418
9.587615796,3.5,2.739318799
5.689751472,3.655,1.556703549
0.755213004,4,0.188803251
2.54910654,3.625,0.703201804
1.613749248,3.5,0.461071214
2.733780276,3.5,0.781080079
3.738545208,3.5,1.068155774
3.74259627,3.5,1.06931322
3.742596198,3.5,1.069313199
11.74103071,3.5,3.354580203
0.387313578,3.02,0.128249529
0.238063698,3,0.079354566
0.238063644,3,0.079354548
0.225084996,2.89,0.077884082
0.178826652,2.5,0.071530661
0.178826652,2.5,0.071530661
0.178826634,2.5,0.071530654
0.178826634,2.5,0.071530654
0.178826634,2.5,0.071530654
0.17882667,2.5,0.071530668
0.178826634,2.5,0.071530654
0.178826634,2.5,0.071530654
0.178826652,2.5,0.071530661
0.178826652,2.5,0.071530661
0.178826634,2.5,0.071530654
0.178826634,2.5,0.071530654
0.178826652,2.5,0.071530661
0.178826652,2.5,0.071530661
0.178826634,2.5,0.071530654
0.178826634,2.5,0.071530654
0.178826634,2.5,0.071530654
0.17882667,2.5,0.071530668
0.178826652,2.5,0.071530661
0.178826616,2.5,0.071530646
2.646500472,2.955,0.895600837
2.924860104,3,0.974953368
5.89668453,3,1.96556151
6.190601184,3,2.063533728
1.44881595,3,0.48293865
0.862752546,3,0.287584182
1.414743624,3,0.471581208
1.945087974,3,0.648362658
3.768951078,3,1.256317026
4.984859754,3,1.661619918
1.949049684,2.705,0.720535928
0.178826652,2.5,0.071530661
0.178826634,2.5,0.071530654
0.178826652,2.5,0.071530661
0.178826634,2.5,0.071530654
0.178826634,2.5,0.071530654
0.17882667,2.5,0.071530668
0.178826634,2.5,0.071530654
0.178826634,2.5,0.071530654
0.178826652,2.5,0.071530661
0.178826652,2.5,0.071530661
0.178826634,2.5,0.071530654
0.178826634,2.5,0.071530654
0.178826634,2.5,0.071530654
0.17882667,2.5,0.071530668
0.178826652,2.5,0.071530661
0.178826616,2.5,0.071530646
0.178826634,2.5,0.071530654
0.17882667,2.5,0.071530668
0.178826652,2.5,0.071530661
0.178826634,2.5,0.071530654
0.178826616,2.5,0.071530646
0.17882667,2.5,0.071530668
1.617589926,2.82,0.573613449
2.633798484,3,0.877932828
2.63379852,3,0.87793284
2.653816284,3,0.884605428
2.672294184,3,0.890764728
2.67019866,3,0.89006622
2.663912088,3,0.887970696
2.663912052,3,0.887970684
2.663912088,3,0.887970696
2.663912088,3,0.887970696
2.663912052,3,0.887970684
2.66391207,3,0.88797069
2.678343894,3,0.892781298
0.130019382,2.545,0.051088166
4.676460426,3,1.558820142
5.353440786,3,1.784480262
4.634246034,3,1.544748678
2.54647512,3,0.84882504
4.96325214,3,1.65441738
4.963252122,3,1.654417374
3.276183762,3,1.092061254
3.979171692,3,1.326390564
0.306979938,2.57,0.119447447
3.32844453,3,1.10948151
4.171904424,2.775,1.503388982
6.070272588,3.345,1.814730221
8.916223626,3.5,2.547492465
11.93320798,3.74,3.190697321
13.63242321,4,3.408105802
14.22867892,4,3.557169729
14.54065423,4,3.635163558
8.243233434,3.5,2.355209553
14.38584946,3.5,4.110242703
0.480842964,3.5,0.137383704
0.917407386,3.5,0.262116396
4.428888318,3.385,1.308386505
2.955895398,3,0.985298466
2.95589538,3,0.98529846
1.806954084,2.805,0.644190404
0.178826634,2.5,0.071530654
0.178826652,2.5,0.071530661
0.178826634,2.5,0.071530654
0.178826652,2.5,0.071530661
0.178826634,2.5,0.071530654
0.178826652,2.5,0.071530661
0.178826634,2.5,0.071530654
0.178826652,2.5,0.071530661
0.178826634,2.5,0.071530654
0.178826634,2.5,0.071530654
0.178826652,2.5,0.071530661
0.17882667,2.5,0.071530668
0.21667032,2.785,0.077799038
0.244816146,3,0.081605382
0.244816146,3,0.081605382
0.244816164,3,0.081605388
0.244816146,3,0.081605382
0.244816146,3,0.081605382
0.244816128,3,0.081605376
8.084148246,3.475,2.326373596
8.566730784,3.5,2.447637367
3.261795552,3.5,0.931941586
1.97476974,3.5,0.564219926
7.230053412,3.745,1.930588361
9.743556078,4,2.435889019
9.74355606,4,2.435889015
6.341312394,3.67,1.727878037
4.617240426,3.5,1.31921155
8.072673516,3.73,2.164255634
35.89413086,4.42,8.120844086
12.59778807,4.5,2.79950846
3.431081754,4.005,0.856699564
11.01774722,4,2.754436806
5.29775604,3.565,1.486046575
4.283098146,3.5,1.223742327
4.283098146,3.5,1.223742327
4.283098164,3.5,1.223742333
6.666390954,3.665,1.818933412
5.194320444,3.5,1.484091555
5.268323448,3.5,1.505235271
8.159928138,3.765,2.16731159
10.75870998,4,2.689677495
10.75276604,4,2.68819151
8.478038574,3.795,2.234002259
5.227247952,3.5,1.493499415
5.219378406,3.5,1.491250973
5.219378352,3.5,1.491250958
0.928317438,3.105,0.29897502
4.87813644,3.5,1.393753269
4.878136422,3.5,1.393753263
4.878136422,3.5,1.393753263
4.878136404,3.5,1.393753258
4.919784984,3.505,1.403647642
10.61604709,4,2.654011773
9.920023398,3.925,2.527394496
2.193719706,3.5,0.626777059
8.955846612,3.5,2.558813318
5.444033706,3.5,1.555438202
5.211779778,3.5,1.489079937
1.404025686,3.345,0.419738621
0.244816146,3,0.081605382
0.244816146,3,0.081605382
0.244816146,3,0.081605382
4.721554764,3.265,1.446111719
13.40515476,3.86,3.472838021
15.11200231,4,3.778000578
1.334102994,4,0.333525749
3.622783914,4,0.905695979
7.179017436,4,1.794754359
11.28156673,4,2.820391682
6.999661296,3.625,1.930941047
5.57552412,3.5,1.593006891
5.429516184,3.495,1.553509638
2.792487726,3.5,0.797853636
8.023329342,3.5,2.292379812
5.19731064,3.5,1.484945897
5.197310676,3.5,1.484945907
6.556358736,3.735,1.755383865
9.603464148,4.065,2.362475805
10.13330675,4.03,2.514468176
10.88617241,4,2.721543102
15.1192557,4.16,3.634436466
19.84695806,4.5,4.410435124
22.37055548,4.24,5.276074407
8.669701836,3.815,2.27252997
5.402001024,3.5,1.543428864
5.402001024,3.5,1.543428864
2.686704282,3.26,0.824142418
0.244816128,3,0.081605376
0.244816164,3,0.081605388
0.244816128,3,0.081605376
0.244816146,3,0.081605382
0.244816146,3,0.081605382
0.244816146,3,0.081605382
0.244816146,3,0.081605382
0.201929238,3.005,0.06719775
3.049186284,3.5,0.871196081
3.783676104,3.5,1.081050315
11.21018384,3.5,3.202909668
13.16140837,3.645,3.610811625
12.25498687,3.75,3.267996499
36.4295986,3.785,9.624728825
1.825869222,4,0.456467306
1.82586924,4,0.45646731
5.522578956,3.9,1.416045886
5.161061196,3.5,1.474588913
5.161061214,3.5,1.474588918
5.161061214,3.5,1.474588918
0.227962062,3.045,0.074864388
0.244816128,3,0.081605376
0.244816164,3,0.081605388
1.518636186,3.125,0.48596358
6.814356534,3.5,1.94695901
6.81435657,3.5,1.94695902
6.814356534,3.5,1.94695901
6.81435657,3.5,1.94695902
5.75504073,3.425,1.680303863
3.611918484,3.35,1.078184622
5.26072419,3.5,1.503064054
8.433486234,3.535,2.385710392
20.00915149,4,5.002287872
2.821246812,4,0.705311703
8.861549526,4.005,2.212621604
9.65548512,4,2.41387128
9.655485174,4,2.413871294
12.6490099,4.155,3.044286377
18.13487024,4.22,4.297362616
14.46475777,4,3.616189443
15.29721797,3.795,4.030887477
20.59256205,4.11,5.01035573
0.862372566,4,0.215593141
7.530233544,3.775,1.994763853
5.942788812,3.5,1.697939661
5.94278883,3.5,1.697939666
5.867660664,3.48,1.686109386
3.23555562,3.17,1.020680006
9.913901022,3.5,2.832543149
6.140636442,3.5,1.754467555
0.866854836,3.5,0.24767281
4.093252956,3.82,1.071532187
9.471381642,4,2.367845411
11.24807546,4,2.812018864
5.328959544,3.63,1.468032932
10.76547483,3.92,2.746294599
11.74990268,4,2.93747567
11.55416089,4,2.888540221
9.936762228,4.265,2.32983874
4.038672222,4,1.009668056
2.56379184,4.07,0.629924285
7.444691478,4.5,1.654375884
9.077195412,4.5,2.017154536
6.818542128,4.185,1.629281273
4.776509754,4,1.194127439
4.77650979,4,1.194127448
9.62640846,4.465,2.15597054
12.21023063,4.185,2.917617832
6.431707908,4,1.607926977
0.361597284,4,0.090399321
2.030131188,4,0.507532797
5.417760672,4,1.354440168
5.070504276,3.97,1.277205107
4.31002395,3.87,1.113701279
5.907479724,4,1.476869931
5.907479688,4,1.476869922
5.820799104,4,1.455199776
5.807846844,4,1.451961711
5.80784679,4,1.451961698
0.526403016,3.565,0.14765863
0.273160152,3.5,0.078045758
0.273160116,3.5,0.078045747
0.202847724,3.51,0.057791374
7.702971084,4,1.925742771
8.34867855,4,2.087169638
15.58376784,4.12,3.782467922
5.278366638,4.5,1.172970364
1.457673246,4.5,0.323927388
6.990813432,4.5,1.553514096
6.576138306,4.38,1.50140144
6.22802196,4.135,1.506172179
9.774566766,4.5,2.172125948
10.05610207,4.5,2.234689348
6.998889186,4.21,1.662443987
6.176548206,4,1.544137052
9.799345134,4.285,2.286895014
8.915624316,4.5,1.981249848
5.516203374,4.04,1.365396875
6.151958982,4,1.537989746
6.151959054,4,1.537989764
5.800147362,4,1.450036841
4.730818248,4,1.182704562
0.227891268,3.555,0.064104435
0.273160116,3.5,0.078045747
0.273160116,3.5,0.078045747
0.264185766,3.385,0.078046017
0.233384328,3,0.077794776
0.233384328,3,0.077794776
0.233384274,3,0.077794758
0.23338431,3,0.07779477
0.233384328,3,0.077794776
0.233384292,3,0.077794764
5.428569726,3.34,1.625320277
7.943169906,3.5,2.269477116
5.873467824,3.5,1.678133664
5.873467824,3.5,1.678133664
5.873467806,3.5,1.678133659
3.607551126,3.315,1.088250717
0.233384328,3,0.077794776
0.23338431,3,0.07779477
0.23338431,3,0.07779477
0.233384274,3,0.077794758
0.23338431,3,0.07779477
0.233384292,3,0.077794764
0.23338431,3,0.07779477
0.233384328,3,0.077794776
0.233384292,3,0.077794764
0.233384292,3,0.077794764
0.2511981,3.4,0.073881794
4.976769636,3.955,1.258348833
5.470547886,4,1.367636971
0.077860746,4,0.019465186
0.023389146,4,0.005847286
3.738527172,4,0.934631793
5.330729196,4,1.332682299
5.330729232,4,1.332682308
5.330729196,4,1.332682299
3.419077392,3.83,0.892709502
0.255737844,3.5,0.073067955
8.667805572,3.775,2.296107436
18.13282807,4.29,4.226766449
7.11270927,4.5,1.58060206
7.739556876,4.455,1.737274271
13.59416313,4.5,3.02092514
10.61822178,4.31,2.463624543
8.003106468,4,2.000776617
6.547603086,4,1.636900771
3.320003592,4,0.830000898
0.067957488,3.595,0.018903335
0.255737808,3.5,0.073067945
3.565007406,3.76,0.948140268
7.037866458,4,1.759466615
6.947256258,4,1.736814065
10.60276394,4.28,2.477281294
13.59912785,4.5,3.022028412
8.495398206,4.25,1.998917225
11.43489811,4.5,2.541088468
26.89445475,4.5,5.9765455
8.815467618,4.46,1.976562246
0.580100094,4,0.145025024
4.23885402,4,1.059713505
2.719951416,3.735,0.728233311
3.574421838,3.835,0.932052631
8.426404296,4.185,2.013477729
13.64483097,4.5,3.03218466
13.84120535,4.5,3.075823412
26.7869563,4.965,5.395157362
6.712782966,5,1.342556593
4.65394068,4.54,1.025097066
9.405226566,4.5,2.090050348
9.15375258,4.255,2.151293203
10.13242766,4.5,2.251650592
9.327881664,4.47,2.086774421
4.94521101,4,1.236302753
4.945210974,4,1.236302744
6.095521116,4.04,1.508792355
9.950493276,4.5,2.211220728
3.06852192,4.47,0.686470228
4.505261472,4,1.126315368
5.308607772,4.08,1.301129356
8.560748862,4.5,1.902388636
10.08808612,4.5,2.241796916
10.08099886,4.5,2.240221968
10.07899571,4.5,2.239776824
8.631714078,4.385,1.968463872
14.65329676,4.91,2.984378158
15.72714193,5,3.145428385
11.57369497,4.595,2.518758427
10.60730107,4.5,2.357178016
10.60730113,4.5,2.357178028
11.05510748,4.435,2.492696163
4.184820018,3.97,1.054110836
0.255737844,3.5,0.073067955
4.35522204,3.815,1.141604729
5.163498486,4,1.290874622
1.352993526,4,0.338248381
3.754770948,4.02,0.934022624
10.75409582,4.825,2.22882815
12.31399087,5,2.462798174
12.35754733,5,2.471509465
13.75074106,5,2.750148212
13.78815214,5,2.757630427
10.30781588,4.525,2.277970361
4.283001072,4,1.070750268
4.283001054,4,1.070750263
4.376867742,4,1.094216936
4.90877901,4,1.227194752
1.119442788,3.635,0.307962253
0.255737844,3.5,0.073067955
0.255737808,3.5,0.073067945
2.049317154,3.93,0.521454747
5.694241842,4.095,1.390535248
13.39164877,4.5,2.975921948
13.39164878,4.5,2.975921952
9.522577908,4.5,2.116128424
13.77512393,4.5,3.061138652
9.674682066,4.345,2.226624181
2.454856974,3.985,0.616024335
0.255737808,3.5,0.073067945
0.255737862,3.5,0.073067961
0.255737808,3.5,0.073067945
0.255737826,3.5,0.07306795
0.255737808,3.5,0.073067945
0.255737844,3.5,0.073067955
0.255737808,3.5,0.073067945
0.255737808,3.5,0.073067945
0.255737808,3.5,0.073067945
0.255737844,3.5,0.073067955
0.255737826,3.5,0.07306795
0.25573779,3.5,0.07306794
0.255737826,3.5,0.07306795
0.255737862,3.5,0.073067961
0.255737808,3.5,0.073067945
0.255737808,3.5,0.073067945
0.255737808,3.5,0.073067945
0.255737826,3.5,0.07306795
0.255737826,3.5,0.07306795
0.255737844,3.5,0.073067955
0.255737772,3.5,0.073067935
0.255737844,3.5,0.073067955
0.255737844,3.5,0.073067955
0.255737808,3.5,0.073067945
0.255737826,3.5,0.07306795
2.169132282,3.965,0.547069932
2.340596358,4,0.585149089
2.62151829,4,0.655379573
3.678319998,4,0.91958
3.678320034,4,0.919580009
6.44611842,4.3,1.499097307
5.67078381,4.5,1.26017418
5.677320672,4.5,1.261626816
6.517991052,4.5,1.448442456
6.490354896,4.5,1.442301088
7.615255428,4.405,1.728775353
2.590103286,4,0.647525822
2.590103268,4,0.647525817
4.599036018,4,1.149759005
4.310256852,4.195,1.027474816
4.179429198,4.3,0.971960279
2.099044638,4,0.524761159
2.099044656,4,0.524761164
2.320836444,4,0.580209111
2.611932318,4,0.652983079
3.56667255,4,0.891668137
1.466808048,4,0.366702012
1.692001404,4,0.423000351
1.96118838,4,0.490297095
1.901766618,4.415,0.430751216
3.6791235,4.5,0.817583
4.189520538,4.5,0.931004564
1.802794806,4.395,0.41019222
0.327252996,4,0.081813249
0.327252996,4,0.081813249
0.32725296,4,0.08181324
0.327252996,4,0.081813249
0.32725296,4,0.08181324
0.327252978,4,0.081813245
0.327252978,4,0.081813245
0.327252996,4,0.081813249
0.327252978,4,0.081813245
0.327252996,4,0.081813249
0.32725296,4,0.08181324
0.327252996,4,0.081813249
0.327252978,4,0.081813244
0.32725296,4,0.08181324
0.327252996,4,0.081813249
0.327252978,4,0.081813245
0.327252978,4,0.081813245
0.327252978,4,0.081813245
0.327253014,4,0.081813254
0.327252978,4,0.081813244
0.327252978,4,0.081813245
0.32725296,4,0.08181324
0.327252978,4,0.081813245
0.327252996,4,0.081813249
0.327252996,4,0.081813249
0.32725296,4,0.08181324
0.32725296,4,0.08181324
0.327253032,4,0.081813258
0.32725296,4,0.08181324
0.327252978,4,0.081813245
0.327252978,4,0.081813244
0.31548951,3.86,0.081733034
0.284482314,3.5,0.081280661
0.284482296,3.5,0.081280656
0.284482296,3.5,0.081280656
0.284482278,3.5,0.081280651
0.284482332,3.5,0.081280666
0.284482278,3.5,0.081280651
0.284482314,3.5,0.081280661
0.28448226,3.5,0.081280646
0.284482296,3.5,0.081280656
0.284482314,3.5,0.081280661
1.983394602,3.9,0.508562718
2.562784956,4,0.640696239
2.562784974,4,0.640696244
2.56278492,4,0.64069623
2.562784938,4,0.640696234
2.562784938,4,0.640696235
2.562784992,4,0.640696248
2.56278492,4,0.64069623
2.562784956,4,0.640696239
2.562784938,4,0.640696234
2.562784956,4,0.640696239
2.56278501,4,0.640696253
2.127701088,3.925,0.542089449
0.284482314,3.5,0.081280661
0.284482296,3.5,0.081280656
0.284482278,3.5,0.081280651
0.284482296,3.5,0.081280656
0.284482278,3.5,0.081280651
0.284482332,3.5,0.081280666
0.284482278,3.5,0.081280651
0.284482278,3.5,0.081280651
0.284482296,3.5,0.081280656
0.284482296,3.5,0.081280656
0.284482314,3.5,0.081280661
14.86280585,3.775,3.937167112
7.613723196,4,1.903430799
4.953026826,4,1.238256706
4.953026754,4,1.238256689
2.195005914,3.735,0.587685653
0.284482278,3.5,0.081280651
0.284482314,3.5,0.081280661
0.284482314,3.5,0.081280661
0.284482278,3.5,0.081280651
0.284482278,3.5,0.081280651
0.284482314,3.5,0.081280661
0.284482278,3.5,0.081280651
0.284482332,3.5,0.081280666
0.284482242,3.5,0.081280641
0.284482296,3.5,0.081280656
0.284482314,3.5,0.081280661
0.284482296,3.5,0.081280656
0.284482296,3.5,0.081280656
0.284482296,3.5,0.081280656
0.284482278,3.5,0.081280651
0.284482296,3.5,0.081280656
0.284482332,3.5,0.081280666
0.28448226,3.5,0.081280646
0.284482296,3.5,0.081280656
0.284482296,3.5,0.081280656
0.284482296,3.5,0.081280656
0.284482296,3.5,0.081280656
5.79246579,3.705,1.563418567
6.738986754,4,1.684746689
0.075345372,4,0.018836343
1.091980962,4,0.27299524
4.414371336,4,1.103592834
4.414371282,4,1.103592821
5.915176254,4,1.478794063
5.432134644,3.86,1.407288768
0.284482296,3.5,0.081280656
0.284482278,3.5,0.081280651
0.284482314,3.5,0.081280661
0.284482314,3.5,0.081280661
0.284482296,3.5,0.081280656
0.284482278,3.5,0.081280651
0.284482278,3.5,0.081280651
0.284482296,3.5,0.081280656
0.284482314,3.5,0.081280661
0.284482296,3.5,0.081280656
0.28448226,3.5,0.081280646
0.284482332,3.5,0.081280666
0.284482314,3.5,0.081280661
0.30863385,3.875,0.079647445
0.31654881,4,0.079137203
0.316548774,4,0.079137194
0.31654881,4,0.079137202
0.31654881,4,0.079137203
0.316548792,4,0.079137198
0.316548792,4,0.079137198
0.31654881,4.105,0.077112987
0.316548828,4,0.079137207
7.26539031,4.63,1.569198771
11.72706827,5,2.345413655
11.72706829,5,2.345413658
14.88165817,5,2.976331633
15.08301502,5,3.016603004
6.701887584,4.55,1.472942326
5.27859531,4.4,1.199680752
8.032368042,4.5,1.784970676
3.06103779,4.5,0.68023062
12.87560477,4.93,2.611684537
10.08928564,5,2.017857128
6.979778514,5,1.395955703
6.669866124,4.655,1.432839124
14.82016329,4.995,2.966999658
13.13074399,5,2.626148797
22.49584985,5.025,4.476786039
3.426548436,5.5,0.623008807
9.293119524,5.095,1.823968503
16.23257784,5.5,2.951377789
16.41977167,5.5,2.98541303
12.77883184,5.13,2.491000358
8.086537872,4.66,1.735308556
6.627312612,4.5,1.472736136
0.718748046,4.075,0.176379889
1.739733246,4.09,0.425362652
7.37390025,4.5,1.6386445
1.162933578,4.5,0.258429684
1.162933506,4.5,0.258429668
1.239890616,4.5,0.275531248
3.728167398,4.5,0.828481644
4.902717186,4.5,1.089492708
4.991124222,4.5,1.109138716
3.18599118,4.5,0.70799804
3.347120844,4.405,0.759845822
0.316548828,4,0.079137207
0.228895164,4.04,0.056657219
5.690031624,4.5,1.264451472
5.407008552,4.5,1.201557456
5.407008534,4.5,1.201557452
8.254303434,4.5,1.834289652
12.78188361,4.93,2.59267416
5.822120718,4.6,1.265678417
20.03149105,4.5,4.451442456
2.145670506,4.5,0.476815668
2.248869294,4.5,0.499748732
4.99841928,4.455,1.121979636
0.316548792,4,0.079137198
0.316548792,4,0.079137198
0.31654881,4,0.079137203
0.316548792,4,0.079137198
0.31654881,4,0.079137202
4.09717863,4.05,1.011649044
2.181875274,4.5,0.484861172
0.008489754,4.5,0.001886612
8.348546898,4.5,1.855232644
5.857593264,4.5,1.301687392
5.85759321,4.5,1.30168738
7.59400083,4.63,1.640172965
6.397112214,4.64,1.378687977
3.946509144,4.5,0.877002032
9.76352454,4.635,2.106477786
14.59415943,5,2.918831886
13.63294276,5,2.726588552
5.935996818,4.52,1.313273632
5.640171354,4.5,1.253371412
5.640171336,4.5,1.253371408
3.456333252,4.315,0.80100423
0.316548828,4,0.079137207
0.316548774,4,0.079137193
0.316548792,4,0.079137198
2.000249478,4.33,0.461951381
0.080649666,4.5,0.017922148
4.303619352,4.5,0.956359856
4.525880868,4.5,1.005751304
10.17091879,4.935,2.060976452
8.6565708,4.985,1.736523731
12.08485481,4.5,2.685523292
12.15216434,4.5,2.700480964
23.06386762,4.465,5.165479871
17.0201957,4.45,3.82476308
3.059304462,4,0.764826116
3.059304462,4,0.764826115
3.05930448,4,0.76482612
0.86147028,3.67,0.234733046
0.250559298,3.5,0.071588371
0.250559334,3.5,0.071588381
0.250559262,3.5,0.071588361
6.03920646,3.805,1.587176468
3.725599302,4,0.931399825
1.835194176,4,0.458798544
1.83519414,4,0.458798535
4.154683176,4,1.038670794
7.782601878,4,1.94565047
7.782601806,4,1.945650451
0.840444624,3.57,0.235418662
0.81858051,3.625,0.225815313
12.57320873,4,3.143302182
9.209158182,4.33,2.12682637
3.004914492,4.16,0.722335214
7.8429528,4.355,1.800907646
9.511607124,4.5,2.113690472
6.861334752,4.17,1.645404017
6.99524883,4.065,1.720848421
11.57757507,4.5,2.57279446
11.2924201,4.5,2.509426688
16.20495538,4.085,3.966941342
1.81160478,4,0.452901195
0.943209612,4,0.235802403
1.785717774,4,0.446429443
3.809122434,3.83,0.994548938
3.103123194,3.745,0.828604324
6.512065416,4,1.628016354
6.506585208,4,1.626646302
3.281137614,4,0.820284403
7.887601458,4,1.971900365
7.033700574,4,1.758425144
0.078128568,3.52,0.022195616
2.468191446,3.68,0.670704197
7.513936614,4,1.878484154
3.389559552,4,0.847389888
11.44716361,4,2.861790903
12.50768689,4.465,2.80127366
7.47094149,4.155,1.798060527
21.35435477,4,5.338588693
0.550626462,4,0.137656615
0.550626462,4,0.137656616
4.443825564,3.805,1.167891081
0.250559298,3.5,0.071588371
4.906201752,3.875,1.266116581
6.64474266,4,1.661185665
6.64474266,4,1.661185665
6.644742642,4,1.66118566
6.644742678,4,1.66118567
6.550059024,4,1.637514756
6.442419132,4,1.610604783
6.442419168,4,1.610604792
6.44241915,4,1.610604787
13.11457986,4.485,2.924098074
13.55222111,4.425,3.062648839
11.52931448,4.26,2.706411849
14.87582775,4.5,3.3057395
25.78477415,4.355,5.920728853
5.345743464,3.925,1.361972857
3.89539584,4,0.97384896
8.072128512,4,2.018032128
8.291956536,4,2.072989134
8.047772748,4,2.011943187
11.08522447,4.305,2.574965034
6.867109494,4,1.716777373
6.594539112,4,1.648634778
6.513172128,4,1.628293032
6.53505516,4,1.63376379
2.268713826,3.685,0.615661825
3.794225364,3.775,1.005092812
7.134907356,4,1.783726839
7.13490732,4,1.78372683
7.134907338,4,1.783726834
6.967036422,4,1.741759106
2.330660448,3.685,0.632472306
0.250559316,3.5,0.071588376
1.484292834,3.59,0.413452043
9.56815758,4,2.392039395
6.22691316,4.075,1.528076849
15.38683589,4.5,3.419296864
17.18098537,4.5,3.817996748
9.466233282,4.215,2.245844195
8.722008486,4.12,2.116992351
10.92487405,4.5,2.427749788
12.63251133,4.065,3.107628863
13.90159505,3.8,3.658314486
1.300025574,3.685,0.352788487
0.798906942,3.77,0.211911656
0.250559298,3.5,0.071588371
0.250559298,3.5,0.071588371
0.25055928,3.5,0.071588366
0.250559298,3.5,0.071588371
0.25055928,3.5,0.071588366
0.250559316,3.5,0.071588376
0.250559298,3.5,0.071588371
0.250559316,3.5,0.071588376
0.250559298,3.5,0.071588371
0.25055928,3.5,0.071588366
0.250559316,3.5,0.071588376
0.250559316,3.5,0.071588376
0.25055928,3.5,0.071588366
0.25055928,3.5,0.071588366
0.250559298,3.5,0.071588371
0.250559298,3.5,0.071588371
0.250559316,3.5,0.071588376
0.250559316,3.5,0.071588376
0.04335444,3.52,0.012316602
5.198544558,4,1.29963614
5.345592876,4,1.336398219
5.353332336,4,1.338333084
5.353332282,4,1.33833307
15.69376937,4.06,3.865460435
2.655132048,3.725,0.712787127
0.778882248,3.61,0.215756855
5.20169814,4,1.300424535
5.570853732,4,1.392713433
5.57085375,4,1.392713438
7.495451802,4,1.87386295
11.20279941,4.3,2.605302188
7.291789686,4.125,1.767706591
12.27340895,4,3.068352239
11.6794598,4.32,2.703578658
0.199914678,4.5,0.044425484
7.003711296,4.49,1.559846614
5.450715234,4.04,1.349186939
5.231436552,4,1.307859138
6.441925968,4,1.610481492
6.644916828,4.02,1.652964385
9.072859338,4.5,2.016190964
9.926938188,4.255,2.33300545
5.675895846,4,1.418973962
3.67319826,3.86,0.951605767
6.706642644,3.63,1.847559957
10.21969469,4,2.554923672
7.156330236,3.805,1.880770101
4.40143533,3.5,1.257552951
5.212418328,3.5,1.489262379
5.212418292,3.5,1.489262369
8.864139492,3.395,2.610939467
0.212867262,3,0.070955754
0.212867226,3,0.070955742
0.212867244,3,0.070955748
0.212867244,3,0.070955748
0.212867262,3,0.070955754
0.212867226,3,0.070955742
0.212867262,3,0.070955754
0.212867208,3,0.070955736
0.212867262,3,0.070955754
0.212867244,3,0.070955748
0.212867208,3,0.070955736
0.212867244,3,0.070955748
